일자|시간|구분,공급량
2019-01-18 19 H,630.7557871532919
2019-01-18 20 H,654.9382412790922
2019-01-18 21 H,654.6478052998552
2019-01-18 22 H,627.2779039982317
2019-01-18 23 H,574.8479414847443
2019-01-18 24 H,537.1531933233414
2019-01-19 01 H,484.35848896158546
2019-01-19 02 H,431.21305658324104
2019-01-19 03 H,389.6872585281063
2019-01-19 04 H,404.4614744200855
2019-01-19 05 H,450.81219395772047
2019-01-19 06 H,461.51897814801754
2019-01-19 07 H,450.9793370110057
2019-01-19 08 H,525.1621450187695
2019-01-19 09 H,588.6009082264234
2019-01-19 10 H,592.3162353944244
2019-01-19 11 H,558.1573877498056
2019-01-19 12 H,520.6576811808322
2019-01-19 13 H,485.2647505980425
2019-01-19 14 H,446.37482094400445
2019-01-19 15 H,395.7375417265171
2019-01-19 16 H,391.0123038415797
2019-01-19 17 H,405.54391659234733
2019-01-19 18 H,495.0452398943688
2019-01-19 19 H,555.22498631435
2019-01-19 20 H,565.8286157089929
2019-01-19 21 H,558.9667409718879
2019-01-19 22 H,529.6128245993566
2019-01-19 23 H,492.8339031385245
2019-01-19 24 H,461.71059373498974
2019-01-20 01 H,454.7557863960862
2019-01-20 02 H,394.6004760731801
2019-01-20 03 H,353.0746780180454
2019-01-20 04 H,367.8488939100246
2019-01-20 05 H,389.4547645922637
2019-01-20 06 H,400.16154878256077
2019-01-20 07 H,363.83311034308724
2019-01-20 08 H,422.6207720395017
2019-01-20 09 H,512.4569714405803
2019-01-20 10 H,532.1752374445954
2019-01-20 11 H,528.5162311002264
2019-01-20 12 H,491.01652453125325
2019-01-20 13 H,455.62359394846345
2019-01-20 14 H,416.7336642944254
2019-01-20 15 H,368.7221946394757
2019-01-20 16 H,378.17001212666815
2019-01-20 17 H,392.7016248774358
2019-01-20 18 H,491.8860241635767
2019-01-20 19 H,559.7342888356209
2019-01-20 20 H,585.6828388616676
2019-01-20 21 H,583.6187732299347
2019-01-20 22 H,550.8320555056775
2019-01-20 23 H,500.4428088997865
2019-01-20 24 H,456.2175721394411
2019-01-21 01 H,451.3032020810739
2019-01-21 02 H,370.9095513013122
2019-01-21 03 H,333.5448003532915
2019-01-21 04 H,353.7451980703242
2019-01-21 05 H,445.4770145775956
2019-01-21 06 H,469.450198097784
2019-01-21 07 H,504.87835720477443
2019-01-21 08 H,634.3044989861598
2019-01-21 09 H,634.3044989861598
2019-01-21 10 H,597.6476534501064
2019-01-21 11 H,547.0055097285747
2019-01-21 12 H,527.7869472472682
2019-01-21 13 H,502.39039877492934
2019-01-21 14 H,463.5004691208913
2019-01-21 15 H,416.841852058417
2019-01-21 16 H,412.11661417347955
2019-01-21 17 H,426.6482269242472
2019-01-21 18 H,512.3104978883946
2019-01-21 19 H,602.5164621467864
2019-01-21 20 H,640.6672159127228
2019-01-21 21 H,643.0003442325797
2019-01-21 22 H,638.801078152864
2019-01-21 23 H,574.5255556037127
2019-01-21 24 H,506.53975266693277
2019-01-22 01 H,461.93887069739407
2019-01-22 02 H,393.3277708238937
2019-01-22 03 H,343.207606023801
2019-01-22 04 H,359.26177010196284
2019-01-22 05 H,424.26881926345396
2019-01-22 06 H,448.24200278364236
2019-01-22 07 H,480.03487806481587
2019-01-22 08 H,595.3644979453776
2019-01-22 09 H,595.3644979453776
2019-01-22 10 H,558.7076524093243
2019-01-22 11 H,508.06550868779254
2019-01-22 12 H,488.8469462064862
2019-01-22 13 H,463.45039773414715
2019-01-22 14 H,424.5604680801092
2019-01-22 15 H,373.923188862622
2019-01-22 16 H,369.19795097768457
2019-01-22 17 H,383.7295637284522
2019-01-22 18 H,469.3918346925999
2019-01-22 19 H,559.5977989509912
2019-01-22 20 H,596.8079429885587
2019-01-22 21 H,599.1410713084156
2019-01-22 22 H,594.9418052286999
2019-01-22 23 H,530.6662826795489
2019-01-22 24 H,462.68047974276857
2019-01-23 01 H,437.8606019701108
2019-01-23 02 H,369.24950209661034
2019-01-23 03 H,313.9570692034129
2019-01-23 04 H,330.01123328157473
2019-01-23 05 H,387.552535794843
2019-01-23 06 H,411.52571931503127
2019-01-23 07 H,443.3185945962049
2019-01-23 08 H,558.6482144767667
2019-01-23 09 H,558.6482144767667
2019-01-23 10 H,521.9913689407133
2019-01-23 11 H,471.3492252191818
2019-01-23 12 H,452.1306627378752
2019-01-23 13 H,426.73411426553605
2019-01-23 14 H,387.84418461149824
2019-01-23 15 H,337.2069053940109
2019-01-23 16 H,332.4816675090735
2019-01-23 17 H,347.0132802598411
2019-01-23 18 H,432.67555122398886
2019-01-23 19 H,522.8815154823803
2019-01-23 20 H,560.0916595199477
2019-01-23 21 H,562.4247878398046
2019-01-23 22 H,553.3720849354527
2019-01-23 23 H,489.0965623863016
2019-01-23 24 H,421.11075944952137
2019-01-24 01 H,459.67102544595275
2019-01-24 02 H,391.05992557245236
2019-01-24 03 H,335.76749267925493
2019-01-24 04 H,351.82165675741675
2019-01-24 05 H,409.362959270685
2019-01-24 06 H,433.3361427908733
2019-01-24 07 H,465.12901807204685
2019-01-24 08 H,580.4586379526089
2019-01-24 09 H,580.4586379526089
2019-01-24 10 H,543.8017924165555
2019-01-24 11 H,493.1596486950237
2019-01-24 12 H,473.9410862137174
2019-01-24 13 H,448.5445377413781
2019-01-24 14 H,409.6546080873402
2019-01-24 15 H,359.017328869853
2019-01-24 16 H,354.29209098491555
2019-01-24 17 H,368.8237037356832
2019-01-24 18 H,454.4859746998309
2019-01-24 19 H,557.8177462425818
2019-01-24 20 H,595.0278902801492
2019-01-24 21 H,597.3610186000061
2019-01-24 22 H,593.1617525202904
2019-01-24 23 H,528.8862299711391
2019-01-24 24 H,460.9004270343589
2019-01-25 01 H,509.5549889362555
2019-01-25 02 H,440.94388906275555
2019-01-25 03 H,382.0966461263286
2019-01-25 04 H,398.1508102044904
2019-01-25 05 H,527.6744789707266
2019-01-25 06 H,551.647662490915
2019-01-25 07 H,583.4405377720884
2019-01-25 08 H,698.7701576526504
2019-01-25 09 H,698.7701576526504
2019-01-25 10 H,662.113312116597
2019-01-25 11 H,611.4711683950652
2019-01-25 12 H,592.2526059137588
2019-01-25 13 H,566.8560574414196
2019-01-25 14 H,527.9661277873818
2019-01-25 15 H,477.3288485698947
2019-01-25 16 H,472.6036106849573
2019-01-25 17 H,487.1352234357249
2019-01-25 18 H,572.7974943998721
2019-01-25 19 H,652.5781913163651
2019-01-25 20 H,694.8956485845812
2019-01-25 21 H,694.6052126053443
2019-01-25 22 H,664.893232437535
2019-01-25 23 H,613.4184189823342
2019-01-25 24 H,579.5627231588048
2019-01-26 01 H,670.1705637958939
2019-01-26 02 H,617.0251314175495
2019-01-26 03 H,575.499333362415
2019-01-26 04 H,590.2735492543941
2019-01-26 05 H,653.2622814951361
2019-01-26 06 H,663.9690656854332
2019-01-26 07 H,653.4294245484214
2019-01-26 08 H,727.6122325561851
2019-01-26 09 H,791.0509957638391
2019-01-26 10 H,794.7663229318403
2019-01-26 11 H,760.6074752872214
2019-01-26 12 H,723.107768718248
2019-01-26 13 H,687.7148381354583
2019-01-26 14 H,648.8249084814202
2019-01-26 15 H,598.1876292639326
2019-01-26 16 H,593.4623913789951
2019-01-26 17 H,607.9940041297626
2019-01-26 18 H,693.6562750939108
2019-01-26 19 H,753.8360215138921
2019-01-26 20 H,763.4845018502484
2019-01-26 21 H,756.6226271131435
2019-01-26 22 H,710.6306980375053
2019-01-26 23 H,674.8069256349602
2019-01-26 24 H,647.5226685692985
2019-01-27 01 H,624.2144405935546
2019-01-27 02 H,564.0591302706488
2019-01-27 03 H,522.5333322155147
2019-01-27 04 H,537.3075481074939
2019-01-27 05 H,558.9134187897326
2019-01-27 06 H,569.6202029800297
2019-01-27 07 H,533.2917645405565
2019-01-27 08 H,592.0794262369706
2019-01-27 09 H,681.9156256380492
2019-01-27 10 H,701.6338916420646
2019-01-27 11 H,697.9748852976954
2019-01-27 12 H,660.4751787287222
2019-01-27 13 H,625.0822481459322
2019-01-27 14 H,586.1923184918942
2019-01-27 15 H,538.180848836945
2019-01-27 16 H,532.581855661529
2019-01-27 17 H,547.1134684122961
2019-01-27 18 H,642.4588153605633
2019-01-27 19 H,710.3070800326079
2019-01-27 20 H,744.2392977695696
2019-01-27 21 H,742.1752321378367
2019-01-27 22 H,709.3885144135795
2019-01-27 23 H,651.0156000967735
2019-01-27 24 H,610.6294156743012
2019-01-28 01 H,524.7004236378863
2019-01-28 02 H,444.306772858125
2019-01-28 03 H,406.9420219101043
2019-01-28 04 H,427.142419627137
2019-01-28 05 H,503.6684494524087
2019-01-28 06 H,527.6416329725971
2019-01-28 07 H,563.0697920795874
2019-01-28 08 H,676.0106174537677
2019-01-28 09 H,676.0106174537677
2019-01-28 10 H,639.3537719177143
2019-01-28 11 H,588.7116281961826
2019-01-28 12 H,569.4930657148761
2019-01-28 13 H,544.0965172425367
2019-01-28 14 H,505.2065875884993
2019-01-28 15 H,453.99707963808174
2019-01-28 16 H,449.2718417531443
2019-01-28 17 H,463.80345450391195
2019-01-28 18 H,549.4657254680588
2019-01-28 19 H,631.7826589664605
2019-01-28 20 H,662.8151051279921
2019-01-28 21 H,665.148233447849
2019-01-28 22 H,660.9489673681333
2019-01-28 23 H,597.6285938772686
2019-01-28 24 H,529.6427909404886
2019-01-29 01 H,494.8803828335965
2019-01-29 02 H,426.269282960096
2019-01-29 03 H,376.14911816000335
2019-01-29 04 H,392.2032822381652
2019-01-29 05 H,457.2103313996563
2019-01-29 06 H,469.2255939485116
2019-01-29 07 H,501.01846922968514
2019-01-29 08 H,599.6328323946638
2019-01-29 09 H,599.6328323946638
2019-01-29 10 H,562.9759868586102
2019-01-29 11 H,535.3487833213745
2019-01-29 12 H,516.1302208400683
2019-01-29 13 H,490.7336723677296
2019-01-29 14 H,451.84374271369165
2019-01-29 15 H,401.20646349620444
2019-01-29 16 H,396.481225611267
2019-01-29 17 H,411.01283836203464
2019-01-29 18 H,490.6869420446408
2019-01-29 19 H,532.7260838673393
2019-01-29 20 H,562.8179203005018
2019-01-29 21 H,565.1510486203587
2019-01-29 22 H,560.951782540643
2019-01-29 23 H,512.607617157334
2019-01-29 24 H,471.28682268128614
2019-01-30 01 H,457.9930299911304
2019-01-30 02 H,389.3819301176301
2019-01-30 03 H,334.08949722443265
2019-01-30 04 H,350.14366130259447
2019-01-30 05 H,408.60323434143396
2019-01-30 06 H,420.6184968902891
2019-01-30 07 H,452.41137217146274
2019-01-30 08 H,551.0257353364416
2019-01-30 09 H,551.0257353364416
2019-01-30 10 H,514.3688898003882
2019-01-30 11 H,486.74168626315304
2019-01-30 12 H,467.52312378184655
2019-01-30 13 H,442.12657530950725
2019-01-30 14 H,403.2366456554693
2019-01-30 15 H,352.599366437982
2019-01-30 16 H,347.87412855304456
2019-01-30 17 H,362.4057413038122
2019-01-30 18 H,448.06801226796
2019-01-30 19 H,490.1071540906595
2019-01-30 20 H,520.1989905238212
2019-01-30 21 H,522.5321188436781
2019-01-30 22 H,518.3328527639624
2019-01-30 23 H,469.9886873806534
2019-01-30 24 H,422.67972562306375
2019-01-31 01 H,399.0493604532185
2019-01-31 02 H,330.4382605797182
2019-01-31 03 H,275.14582768652076
2019-01-31 04 H,291.1999917646826
2019-01-31 05 H,309.2313452492807
2019-01-31 06 H,321.24660779813587
2019-01-31 07 H,353.0394830793095
2019-01-31 08 H,451.6538462442885
2019-01-31 09 H,451.6538462442885
2019-01-31 10 H,414.99700070823513
2019-01-31 11 H,387.3697971709996
2019-01-31 12 H,368.1512346896932
2019-01-31 13 H,342.75468621735394
2019-01-31 14 H,303.864756563316
2019-01-31 15 H,253.22747734582876
2019-01-31 16 H,248.50223946089136
2019-01-31 17 H,263.033852211659
2019-01-31 18 H,348.69612317580675
2019-01-31 19 H,390.7352649985058
2019-01-31 20 H,420.8271014316678
2019-01-31 21 H,423.1602297515247
2019-01-31 22 H,418.960963671809
2019-01-31 23 H,370.61679828850015
2019-01-31 24 H,323.3078365309105
2019-02-01 01 H,431.29566664826024
2019-02-01 02 H,362.68456677475984
2019-02-01 03 H,303.8373238383329
2019-02-01 04 H,319.8914879164947
2019-02-01 05 H,351.36228431869506
2019-02-01 06 H,375.33546783888346
2019-02-01 07 H,407.1283431200569
2019-02-01 08 H,447.0021848200715
2019-02-01 09 H,447.0021848200715
2019-02-01 10 H,455.5955299237964
2019-02-01 11 H,422.91248134922995
2019-02-01 12 H,421.6885042180258
2019-02-01 13 H,429.00619873486573
2019-02-01 14 H,390.1162690808279
2019-02-01 15 H,339.4789898633406
2019-02-01 16 H,334.75375197840316
2019-02-01 17 H,349.2853647291708
2019-02-01 18 H,434.9476356933186
2019-02-01 19 H,456.37114783590823
2019-02-01 20 H,480.55360196170824
2019-02-01 21 H,480.2631659824714
2019-02-01 22 H,454.55568503802476
2019-02-01 23 H,402.12572252453725
2019-02-01 24 H,403.36405443054326
2019-02-02 01 H,386.2157161716443
2019-02-02 02 H,333.0702837933002
2019-02-02 03 H,291.54448573816546
2019-02-02 04 H,306.31870163014463
2019-02-02 05 H,340.8010967250428
2019-02-02 06 H,351.50788091533997
2019-02-02 07 H,340.9682397783281
2019-02-02 08 H,415.15104778609157
2019-02-02 09 H,478.58981099374546
2019-02-02 10 H,482.3051381617467
2019-02-02 11 H,448.14629051712774
2019-02-02 12 H,410.64658394815433
2019-02-02 13 H,375.25365336536476
2019-02-02 14 H,336.3637237113268
2019-02-02 15 H,285.7264444938395
2019-02-02 16 H,281.00120660890207
2019-02-02 17 H,295.5328193596697
2019-02-02 18 H,381.19509032381757
2019-02-02 19 H,423.52811239548055
2019-02-02 20 H,434.131741790123
2019-02-02 21 H,427.2698670530182
2019-02-02 22 H,399.57837103766394
2019-02-02 23 H,362.7994495768322
2019-02-02 24 H,353.3619168594891
2019-02-03 01 H,420.58288918941537
2019-02-03 02 H,360.4275788665095
2019-02-03 03 H,318.9017808113748
2019-02-03 04 H,333.675996703354
2019-02-03 05 H,351.2586798164115
2019-02-03 06 H,361.96546400670866
2019-02-03 07 H,325.63702556723507
2019-02-03 08 H,384.4246872636495
2019-02-03 09 H,474.260886664728
2019-02-03 10 H,493.97915266874315
2019-02-03 11 H,490.3201463243742
2019-02-03 12 H,452.8204397554008
2019-02-03 13 H,417.42750917261117
2019-02-03 14 H,378.53757951857324
2019-02-03 15 H,330.5261098636235
2019-02-03 16 H,325.38912178273824
2019-02-03 17 H,339.9207345335059
2019-02-03 18 H,435.2660814817732
2019-02-03 19 H,485.26762180549935
2019-02-03 20 H,511.2161718315458
2019-02-03 21 H,509.152106199813
2019-02-03 22 H,470.1826719591777
2019-02-03 23 H,419.79342535328675
2019-02-03 24 H,397.25396527913296
2019-02-04 01 H,462.5624578679178
2019-02-04 02 H,382.168807088156
2019-02-04 03 H,344.8040561401353
2019-02-04 04 H,365.00445385716796
2019-02-04 05 H,457.99371506098174
2019-02-04 06 H,481.9668985811702
2019-02-04 07 H,517.3950576881607
2019-02-04 08 H,646.8211994695463
2019-02-04 09 H,646.8211994695463
2019-02-04 10 H,610.1643539334926
2019-02-04 11 H,559.522210211961
2019-02-04 12 H,540.3036477306546
2019-02-04 13 H,514.9070992583154
2019-02-04 14 H,476.0171696042775
2019-02-04 15 H,429.3585525418031
2019-02-04 16 H,424.63331465686565
2019-02-04 17 H,439.1649274076333
2019-02-04 18 H,524.8271983717808
2019-02-04 19 H,615.0331626301727
2019-02-04 20 H,659.0405393870227
2019-02-04 21 H,661.3736677068796
2019-02-04 22 H,657.1744016271638
2019-02-04 23 H,590.1769726486679
2019-02-04 24 H,519.0564531503192
2019-02-05 01 H,503.6884301884666
2019-02-05 02 H,435.0773303149663
2019-02-05 03 H,384.9571655148736
2019-02-05 04 H,401.01132959303544
2019-02-05 05 H,482.4816101330686
2019-02-05 06 H,506.45479365325707
2019-02-05 07 H,538.2476689344305
2019-02-05 08 H,653.5772888149926
2019-02-05 09 H,653.5772888149926
2019-02-05 10 H,616.9204432789389
2019-02-05 11 H,566.2782995574073
2019-02-05 12 H,547.0597370761009
2019-02-05 13 H,521.6631886037617
2019-02-05 14 H,482.7732589497239
2019-02-05 15 H,432.1359797322366
2019-02-05 16 H,427.41074184729916
2019-02-05 17 H,441.9423545980668
2019-02-05 18 H,521.6164582806726
2019-02-05 19 H,611.8224225390645
2019-02-05 20 H,654.8891895675455
2019-02-05 21 H,657.2223178874024
2019-02-05 22 H,653.0230518076866
2019-02-05 23 H,586.0256228291906
2019-02-05 24 H,520.8932706123835
2019-02-06 01 H,470.4461105666546
2019-02-06 02 H,409.6621283859862
2019-02-06 03 H,348.27039737143764
2019-02-06 04 H,364.32456144959946
2019-02-06 05 H,479.0395949423822
2019-02-06 06 H,503.0127784625705
2019-02-06 07 H,539.0382346108541
2019-02-06 08 H,639.9247350068849
2019-02-06 09 H,639.9247350068849
2019-02-06 10 H,593.2535431475987
2019-02-06 11 H,553.1171957259327
2019-02-06 12 H,532.8692533618854
2019-02-06 13 H,515.5693589540498
2019-02-06 14 H,477.30616984582883
2019-02-06 15 H,420.3716832733496
2019-02-06 16 H,415.6464453884122
2019-02-06 17 H,430.1780581391798
2019-02-06 18 H,513.6523763674288
2019-02-06 19 H,607.0093476953872
2019-02-06 20 H,650.0761147238679
2019-02-06 21 H,652.4092430437248
2019-02-06 22 H,648.2099769640092
2019-02-06 23 H,578.318078355705
2019-02-06 24 H,516.352563052793
2019-02-07 01 H,519.2170085529652
2019-02-07 02 H,458.4330263722971
2019-02-07 03 H,397.04129535774854
2019-02-07 04 H,413.09545943591036
2019-02-07 05 H,535.8251273858098
2019-02-07 06 H,559.798310905998
2019-02-07 07 H,595.8237670542817
2019-02-07 08 H,696.7102674503125
2019-02-07 09 H,696.7102674503125
2019-02-07 10 H,650.0390755910263
2019-02-07 11 H,609.9027281693602
2019-02-07 12 H,589.6547858053129
2019-02-07 13 H,572.3548913974773
2019-02-07 14 H,534.0917022892562
2019-02-07 15 H,477.15721571677716
2019-02-07 16 H,472.43197783183973
2019-02-07 17 H,486.96359058260737
2019-02-07 18 H,570.4379088108564
2019-02-07 19 H,802.5197881640854
2019-02-07 20 H,845.5865551925664
2019-02-07 21 H,847.9196835124233
2019-02-07 22 H,843.7204174327077
2019-02-07 23 H,773.8285188244034
2019-02-07 24 H,629.2075680288066
2019-02-08 01 H,642.1948353774417
2019-02-08 02 H,586.112447784349
2019-02-08 03 H,521.1659067265712
2019-02-08 04 H,537.220070804733
2019-02-08 05 H,658.412918788473
2019-02-08 06 H,677.9514852076728
2019-02-08 07 H,720.1381322956632
2019-02-08 08 H,802.6523749651094
2019-02-08 09 H,802.6523749651094
2019-02-08 10 H,755.9811831058232
2019-02-08 11 H,738.8597758684531
2019-02-08 12 H,717.9390139730333
2019-02-08 13 H,684.2957920659045
2019-02-08 14 H,646.0326029576836
2019-02-08 15 H,579.9531008319195
2019-02-08 16 H,575.2278629469819
2019-02-08 17 H,589.7594756977495
2019-02-08 18 H,683.0160289997789
2019-02-08 19 H,757.293366522189
2019-02-08 20 H,792.0465361448827
2019-02-08 21 H,791.7561001656458
2019-02-08 22 H,725.2663230445739
2019-02-08 23 H,684.9180990088339
2019-02-08 24 H,645.0208602877265
2019-02-09 01 H,507.70029379110053
2019-02-09 02 H,451.6179061980075
2019-02-09 03 H,403.9928100215217
2019-02-09 04 H,418.76702591350085
2019-02-09 05 H,490.4328132725622
2019-02-09 06 H,509.971379691762
2019-02-09 07 H,509.82551036156707
2019-02-09 08 H,571.4924072109156
2019-02-09 09 H,634.9311704185695
2019-02-09 10 H,631.2545072992638
2019-02-09 11 H,607.6014559545106
2019-02-09 12 H,568.3995499714237
2019-02-09 13 H,541.1032734531375
2019-02-09 14 H,502.8400843449169
2019-02-09 15 H,436.76058221915264
2019-02-09 16 H,432.0353443342152
2019-02-09 17 H,446.56695708498285
2019-02-09 18 H,539.8235103870119
2019-02-09 19 H,605.8615432582692
2019-02-09 20 H,616.4651726529121
2019-02-09 21 H,609.6032979158072
2019-02-09 22 H,565.546048176948
2019-02-09 23 H,525.8726570863079
2019-02-09 24 H,501.77251656493337
2019-02-10 01 H,517.5520825296362
2019-02-10 02 H,465.2238898995625
2019-02-10 03 H,417.59879372307677
2019-02-10 04 H,432.37300961505593
2019-02-10 05 H,469.3131245145345
2019-02-10 06 H,480.01990870483155
2019-02-10 07 H,447.9240511324678
2019-02-10 08 H,521.6983792538621
2019-02-10 09 H,611.5345786549408
2019-02-10 10 H,623.8608543716491
2019-02-10 11 H,614.8428913589402
2019-02-10 12 H,576.3138049072259
2019-02-10 13 H,549.0175283889395
2019-02-10 14 H,510.7543392807184
2019-02-10 15 H,456.445662270777
2019-02-10 16 H,451.30867418989175
2019-02-10 17 H,465.8402869406594
2019-02-10 18 H,558.9976811530277
2019-02-10 19 H,632.7042322763482
2019-02-10 20 H,658.6527823023949
2019-02-10 21 H,656.588716670662
2019-02-10 22 H,609.0986655800771
2019-02-10 23 H,555.8149493443775
2019-02-10 24 H,521.8764897356334
2019-02-11 01 H,437.6937876673484
2019-02-11 02 H,369.828849167994
2019-02-11 03 H,326.3648000986223
2019-02-11 04 H,346.565197815655
2019-02-11 05 H,443.19810007507533
2019-02-11 06 H,462.73666649427514
2019-02-11 07 H,508.55859740808233
2019-02-11 08 H,605.1693619783521
2019-02-11 09 H,605.1693619783521
2019-02-11 10 H,558.4981701190659
2019-02-11 11 H,541.3767628816958
2019-02-11 12 H,520.456000986276
2019-02-11 13 H,486.8127790791475
2019-02-11 14 H,448.5495899709265
2019-02-11 15 H,386.44875000017515
2019-02-11 16 H,381.7235121152377
2019-02-11 17 H,396.25512486600536
2019-02-11 18 H,489.5116781680349
2019-02-11 19 H,563.4014839442319
2019-02-11 20 H,607.9009604314392
2019-02-11 21 H,610.2340887512961
2019-02-11 22 H,606.0348226715805
2019-02-11 23 H,551.119132170832
2019-02-11 24 H,483.4682454434921
2019-02-12 01 H,466.1075915535076
2019-02-12 02 H,410.02520396041456
2019-02-12 03 H,353.8057410389709
2019-02-12 04 H,369.8599051171327
2019-02-12 05 H,454.97382671277245
2019-02-12 06 H,474.51239313197226
2019-02-12 07 H,516.6990402199624
2019-02-12 08 H,599.2132828894088
2019-02-12 09 H,599.2132828894088
2019-02-12 10 H,552.5420910301226
2019-02-12 11 H,535.4206837927525
2019-02-12 12 H,514.4999218973327
2019-02-12 13 H,480.85669999020416
2019-02-12 14 H,442.59351088198315
2019-02-12 15 H,376.5140087562189
2019-02-12 16 H,371.7887708712815
2019-02-12 17 H,386.3203836220491
2019-02-12 18 H,479.57693692407867
2019-02-12 19 H,569.3278270338943
2019-02-12 20 H,629.0548327189101
2019-02-12 21 H,631.387961038767
2019-02-12 22 H,627.1886949590512
2019-02-12 23 H,572.2730044583027
2019-02-12 24 H,490.7097569788359
2019-02-13 01 H,467.69698515637833
2019-02-13 02 H,411.6145975632853
2019-02-13 03 H,350.2228665487369
2019-02-13 04 H,366.2770306268987
2019-02-13 05 H,449.7662842232052
2019-02-13 06 H,469.30485064240503
2019-02-13 07 H,511.49149773039517
2019-02-13 08 H,594.0057403998414
2019-02-13 09 H,594.0057403998414
2019-02-13 10 H,547.3345485405553
2019-02-13 11 H,530.2131413031851
2019-02-13 12 H,509.2923794077657
2019-02-13 13 H,475.64915750063693
2019-02-13 14 H,437.3859683924159
2019-02-13 15 H,371.3064662666517
2019-02-13 16 H,366.58122838171425
2019-02-13 17 H,381.1128411324819
2019-02-13 18 H,474.36939443451143
2019-02-13 19 H,564.120284544327
2019-02-13 20 H,623.8472902293428
2019-02-13 21 H,626.1804185491997
2019-02-13 22 H,621.9811524694841
2019-02-13 23 H,567.0654619687356
2019-02-13 24 H,485.5022144892687
2019-02-14 01 H,440.90023827741663
2019-02-14 02 H,384.8178506843236
2019-02-14 03 H,323.4261196697752
2019-02-14 04 H,339.480283747937
2019-02-14 05 H,415.0988380836205
2019-02-14 06 H,434.6374045028203
2019-02-14 07 H,476.8240515908106
2019-02-14 08 H,559.3382942602567
2019-02-14 09 H,559.3382942602567
2019-02-14 10 H,512.6671024009705
2019-02-14 11 H,495.54569516360056
2019-02-14 12 H,474.6249332681808
2019-02-14 13 H,440.98171136105213
2019-02-14 14 H,402.71852225283124
2019-02-14 15 H,336.639020127067
2019-02-14 16 H,331.91378224212957
2019-02-14 17 H,346.4453949928972
2019-02-14 18 H,439.7019482949267
2019-02-14 19 H,529.4528384047422
2019-02-14 20 H,570.8723729895459
2019-02-14 21 H,573.2055013094027
2019-02-14 22 H,569.0062352296871
2019-02-14 23 H,523.1737761079406
2019-02-14 24 H,450.83476834968394
2019-02-15 01 H,404.89490603187375
2019-02-15 02 H,364.6918396824746
2019-02-15 03 H,299.7452986246966
2019-02-15 04 H,315.7994627028585
2019-02-15 05 H,397.87243486715016
2019-02-15 06 H,417.41100128635
2019-02-15 07 H,451.0073079977287
2019-02-15 08 H,536.5052017666105
2019-02-15 09 H,536.5052017666105
2019-02-15 10 H,490.70515205636246
2019-02-15 11 H,473.5837448189926
2019-02-15 12 H,452.1960804766886
2019-02-15 13 H,422.6321461068118
2019-02-15 14 H,381.87487770735163
2019-02-15 15 H,315.7953755815874
2019-02-15 16 H,311.07013769664997
2019-02-15 17 H,325.6017504474176
2019-02-15 18 H,411.5363912253073
2019-02-15 19 H,488.4442992459997
2019-02-15 20 H,523.197468868693
2019-02-15 21 H,522.9070328894561
2019-02-15 22 H,495.5371315878324
2019-02-15 23 H,455.1889075520927
2019-02-15 24 H,423.95652983023797
2019-02-16 01 H,430.1313708453865
2019-02-16 02 H,389.9283044959874
2019-02-16 03 H,342.30320831950155
2019-02-16 04 H,357.0774242114807
2019-02-16 05 H,414.0398782042143
2019-02-16 06 H,433.5784446234141
2019-02-16 07 H,438.6275164971926
2019-02-16 08 H,504.4547240408409
2019-02-16 09 H,544.2721151166065
2019-02-16 10 H,540.2899345514751
2019-02-16 11 H,516.6368832067217
2019-02-16 12 H,486.804165328054
2019-02-16 13 H,463.58717634701975
2019-02-16 14 H,422.8299079475596
2019-02-16 15 H,356.75040582179537
2019-02-16 16 H,352.02516793685794
2019-02-16 17 H,366.5567806876256
2019-02-16 18 H,452.4914214655153
2019-02-16 19 H,521.1600248350549
2019-02-16 20 H,531.7636542296977
2019-02-16 21 H,524.9017794925928
2019-02-16 22 H,495.54786312006115
2019-02-16 23 H,455.8744720294211
2019-02-16 24 H,440.4391925072991
2019-02-17 01 H,381.77533508123435
2019-02-17 02 H,334.5623907872735
2019-02-17 03 H,286.9372946107876
2019-02-17 04 H,301.7115105027668
2019-02-17 05 H,323.9482920359175
2019-02-17 06 H,343.48685845511733
2019-02-17 07 H,322.74713302643414
2019-02-17 08 H,399.024770831126
2019-02-17 09 H,465.2395981003162
2019-02-17 10 H,477.26035637119884
2019-02-17 11 H,468.24239335848984
2019-02-17 12 H,438.409675479822
2019-02-17 13 H,415.1926864987878
2019-02-17 14 H,374.43541809932765
2019-02-17 15 H,310.9817255361009
2019-02-17 16 H,308.30007658260257
2019-02-17 17 H,322.8316893333702
2019-02-17 18 H,418.44940609537946
2019-02-17 19 H,494.7865277169824
2019-02-17 20 H,507.8138136974634
2019-02-17 21 H,505.7497480657305
2019-02-17 22 H,472.96303034147314
2019-02-17 23 H,432.60057815133933
2019-02-17 24 H,404.0633712724066
2019-02-18 01 H,370.4315797829199
2019-02-18 02 H,318.44596252725944
2019-02-18 03 H,274.9819134578878
2019-02-18 04 H,295.1823111749204
2019-02-18 05 H,390.1905454350076
2019-02-18 06 H,409.7291118542074
2019-02-18 07 H,446.96070239140295
2019-02-18 08 H,546.5551180611085
2019-02-18 09 H,546.5551180611085
2019-02-18 10 H,500.7550683508603
2019-02-18 11 H,483.63366111349046
2019-02-18 12 H,462.24599677118647
2019-02-18 13 H,432.6820624013096
