일자|시간|구분,공급량
2019-01-06 19 H,663.9336847920928
2019-01-06 20 H,673.7913149217443
2019-01-06 21 H,673.7913149217443
2019-01-06 22 H,652.1574527912702
2019-01-06 23 H,603.7701176160423
2019-01-06 24 H,571.0946022865131
2019-01-07 01 H,468.57120730882514
2019-01-07 02 H,396.84775641028364
2019-01-07 03 H,377.5101314794251
2019-01-07 04 H,408.206809360746
2019-01-07 05 H,451.09924250184133
2019-01-07 06 H,466.6544210985198
2019-01-07 07 H,564.3433634405617
2019-01-07 08 H,683.0981652975664
2019-01-07 09 H,682.5391888182386
2019-01-07 10 H,640.1924494341819
2019-01-07 11 H,623.5839777237508
2019-01-07 12 H,544.2649371321023
2019-01-07 13 H,519.3179557487515
2019-01-07 14 H,494.4534426374786
2019-01-07 15 H,462.48685122666774
2019-01-07 16 H,450.21562687558384
2019-01-07 17 H,460.9644613918708
2019-01-07 18 H,532.6689531117362
2019-01-07 19 H,664.1769855890425
2019-01-07 20 H,680.8582746534598
2019-01-07 21 H,680.8582746534598
2019-01-07 22 H,676.4682707682862
2019-01-07 23 H,635.6864660854259
2019-01-07 24 H,590.1868592949359
2019-01-08 01 H,505.82627192450377
2019-01-08 02 H,424.6998023369098
2019-01-08 03 H,390.3210722248069
2019-01-08 04 H,420.5229053671452
2019-01-08 05 H,457.3565438292159
2019-01-08 06 H,471.2485707728881
2019-01-08 07 H,569.8971910360664
2019-01-08 08 H,689.0876489528517
2019-01-08 09 H,688.5237784675808
2019-01-08 10 H,645.8062807387986
2019-01-08 11 H,629.0523969005545
2019-01-08 12 H,549.0388944300762
2019-01-08 13 H,523.8734947775005
2019-01-08 14 H,498.79128543134317
2019-01-08 15 H,466.54481697001137
2019-01-08 16 H,454.1661543865078
2019-01-08 17 H,465.0090981577446
2019-01-08 18 H,537.3413841079597
2019-01-08 19 H,670.0008086675981
2019-01-08 20 H,686.8281473975002
2019-01-08 21 H,686.8281473975002
2019-01-08 22 H,682.3997077178007
2019-01-08 23 H,641.2608461606907
2019-01-08 24 H,595.3628767301328
2019-01-09 01 H,480.8945680706403
2019-01-09 02 H,406.1255419003554
2019-01-09 03 H,372.20652065126217
2019-01-09 04 H,401.0102878500466
2019-01-09 05 H,433.59771162136644
2019-01-09 06 H,446.76964775009304
2019-01-09 07 H,540.3048338364878
2019-01-09 08 H,653.3170749730261
2019-01-09 09 H,652.7824326168762
2019-01-09 10 H,612.2791889977846
2019-01-09 11 H,596.3937398318529
2019-01-09 12 H,520.5277234290477
2019-01-09 13 H,496.66676791682175
2019-01-09 14 H,472.8846905558632
2019-01-09 15 H,442.3097122123947
2019-01-09 16 H,430.5726954638606
2019-01-09 17 H,440.8535971192638
2019-01-09 18 H,509.43655153219055
2019-01-09 19 H,635.21959775419
2019-01-09 20 H,651.1746942901694
2019-01-09 21 H,651.1746942901694
2019-01-09 22 H,646.9758020156702
2019-01-09 23 H,607.9693662352096
2019-01-09 24 H,564.4505101151577
2019-01-10 01 H,480.8945680706403
2019-01-10 02 H,406.1255419003554
2019-01-10 03 H,372.20652065126217
2019-01-10 04 H,401.0102878500466
2019-01-10 05 H,433.59771162136644
2019-01-10 06 H,446.76964775009304
2019-01-10 07 H,540.3048338364878
2019-01-10 08 H,653.3170749730261
2019-01-10 09 H,652.7824326168762
2019-01-10 10 H,612.2791889977846
2019-01-10 11 H,596.3937398318529
2019-01-10 12 H,520.5277234290477
2019-01-10 13 H,496.66676791682175
2019-01-10 14 H,472.8846905558632
2019-01-10 15 H,442.3097122123947
2019-01-10 16 H,430.5726954638606
2019-01-10 17 H,440.8535971192638
2019-01-10 18 H,509.43655153219055
2019-01-10 19 H,635.21959775419
2019-01-10 20 H,651.1746942901694
2019-01-10 21 H,651.1746942901694
2019-01-10 22 H,646.9758020156702
2019-01-10 23 H,607.9693662352096
2019-01-10 24 H,564.4505101151577
2019-01-11 01 H,479.4556805656052
2019-01-11 02 H,409.3926138697736
2019-01-11 03 H,374.3588523678296
2019-01-11 04 H,398.64844386272455
2019-01-11 05 H,430.70941004146187
2019-01-11 06 H,443.7938065377567
2019-01-11 07 H,536.7073652696444
2019-01-11 08 H,648.968536103936
2019-01-11 09 H,648.4374469380599
2019-01-11 10 H,608.2033846317271
2019-01-11 11 H,592.4235088885185
2019-01-11 12 H,517.061691953814
2019-01-11 13 H,493.35931444064585
2019-01-11 14 H,469.73529086086995
2019-01-11 15 H,439.36351137439846
2019-01-11 16 H,427.70449789903324
2019-01-11 17 H,437.9170735055408
2019-01-11 18 H,503.6254405806267
2019-01-11 19 H,618.2258138964361
2019-01-11 20 H,630.4261419474901
2019-01-11 21 H,630.4261419474901
2019-01-11 22 H,624.3612217100571
2019-01-11 23 H,591.7633381568917
2019-01-11 24 H,556.2313221651101
2019-01-12 01 H,481.2818448944043
2019-01-12 02 H,413.59904675401845
2019-01-12 03 H,378.2061969998494
2019-01-12 04 H,400.9558764873035
2019-01-12 05 H,426.0185055511163
2019-01-12 06 H,438.96072850926186
2019-01-12 07 H,488.2574614859118
2019-01-12 08 H,567.9561300886738
2019-01-12 09 H,603.6286509807908
2019-01-12 10 H,602.8254937475829
2019-01-12 11 H,591.9279370961899
2019-01-12 12 H,524.4756041927092
2019-01-12 13 H,492.81218831069475
2019-01-12 14 H,469.21431033031894
2019-01-12 15 H,439.12261657863996
2019-01-12 16 H,427.4699810060695
2019-01-12 17 H,437.6769699637032
2019-01-12 18 H,499.01725668269063
2019-01-12 19 H,593.5967204778893
2019-01-12 20 H,599.320199400303
2019-01-12 21 H,599.320199400303
2019-01-12 22 H,583.9948318123405
2019-01-12 23 H,550.3286464703058
2019-01-12 24 H,520.0966019667399
2019-01-13 01 H,464.84392583414984
2019-01-13 02 H,399.42039052636125
2019-01-13 03 H,363.66276894636417
2019-01-13 04 H,386.33362500277855
2019-01-13 05 H,404.2539458016351
2019-01-13 06 H,412.1270448256119
2019-01-13 07 H,446.4514831600134
2019-01-13 08 H,535.2874954493556
2019-01-13 09 H,585.8474674739418
2019-01-13 10 H,590.3468615735613
2019-01-13 11 H,579.6745133680793
2019-01-13 12 H,508.4552375379401
2019-01-13 13 H,482.76915198509647
2019-01-13 14 H,459.65120210567477
2019-01-13 15 H,433.77494268850967
2019-01-13 16 H,422.26389151232183
2019-01-13 17 H,432.3468612846433
2019-01-13 18 H,500.78395354720396
2019-01-13 19 H,598.8498451670682
2019-01-13 20 H,607.7426085241157
2019-01-13 21 H,607.7426085241157
2019-01-13 22 H,584.6432736573124
2019-01-13 23 H,537.3135261067335
2019-01-13 24 H,508.22863688679223
2019-01-14 01 H,447.7278282828837
2019-01-14 02 H,379.18804590757776
2019-01-14 03 H,360.7087816249485
2019-01-14 04 H,390.0428919511066
2019-01-14 05 H,431.0314109948524
2019-01-14 06 H,445.89612459227135
2019-01-14 07 H,539.2488392862255
2019-01-14 08 H,652.7323397777948
2019-01-14 09 H,652.1981752086606
2019-01-14 10 H,611.7311276067155
2019-01-14 11 H,595.859874587537
2019-01-14 12 H,520.0616564000153
2019-01-14 13 H,496.2220244035793
2019-01-14 14 H,472.46120006837936
2019-01-14 15 H,441.9135452758538
2019-01-14 16 H,430.18701739738344
2019-01-14 17 H,440.45873145052684
2019-01-14 18 H,508.9803962092904
2019-01-14 19 H,634.6510355006095
2019-01-14 20 H,650.591873648959
2019-01-14 21 H,650.591873648959
2019-01-14 22 H,646.396733744966
2019-01-14 23 H,607.4251563484813
2019-01-14 24 H,563.9451911695387
2019-01-15 01 H,471.947915082397
2019-01-15 02 H,396.24427307552924
2019-01-15 03 H,364.16355897213435
2019-01-15 04 H,392.3465771138282
2019-01-15 05 H,426.71810337545423
2019-01-15 06 H,439.6815299838068
2019-01-15 07 H,531.7360698995574
2019-01-15 08 H,642.9593463793069
2019-01-15 09 H,642.4331673211994
2019-01-15 10 H,602.5710831959037
2019-01-15 11 H,586.9370980026292
2019-01-15 12 H,512.2720278038021
2019-01-15 13 H,488.7887871803288
2019-01-15 14 H,465.3831760803337
2019-01-15 15 H,435.2921944710992
2019-01-15 16 H,423.74097271192295
2019-01-15 17 H,433.85912943353424
2019-01-15 18 H,501.35642728157035
2019-01-15 19 H,625.1483491629549
2019-01-15 20 H,640.8508792201931
2019-01-15 21 H,640.8508792201931
2019-01-15 22 H,636.7184546999937
2019-01-15 23 H,598.3294841984867
2019-01-15 24 H,555.4995242079133
2019-01-16 01 H,469.61143431053125
2019-01-16 02 H,396.5930585507087
2019-01-16 03 H,363.4682210901934
2019-01-16 04 H,391.59757363558157
2019-01-16 05 H,423.4219917918324
2019-01-16 06 H,436.2855187226403
2019-01-16 07 H,527.630661414035
2019-01-16 08 H,637.9968211921997
2019-01-16 09 H,637.4746970124684
2019-01-16 10 H,597.9198009070293
2019-01-16 11 H,582.4062954392726
2019-01-16 12 H,508.3166144999417
2019-01-16 13 H,485.01434209088154
2019-01-16 14 H,461.78910097115994
2019-01-16 15 H,431.930008618569
2019-01-16 16 H,420.4678037037698
2019-01-16 17 H,430.5079871684349
2019-01-16 18 H,497.4851325526302
2019-01-16 19 H,620.3230803458198
2019-01-16 20 H,635.9046024522479
2019-01-16 21 H,635.9046024522479
2019-01-16 22 H,631.8040235149733
2019-01-16 23 H,593.7108888206365
2019-01-16 24 H,551.2109881054056
2019-01-17 01 H,470.3823098565196
2019-01-17 02 H,397.2443278224391
2019-01-17 03 H,364.0652308915807
2019-01-17 04 H,392.24066015423665
2019-01-17 05 H,424.1172076552789
2019-01-17 06 H,437.0018054263239
2019-01-17 07 H,528.4965741820508
2019-01-17 08 H,639.0435170170537
2019-01-17 09 H,638.5205375823651
2019-01-17 10 H,598.9008493790109
2019-01-17 11 H,583.3619323272472
2019-01-17 12 H,509.15089028386683
2019-01-17 13 H,485.8104480585709
2019-01-17 14 H,462.54716330215973
2019-01-17 15 H,432.6391608669786
2019-01-17 16 H,421.1581805191411
2019-01-17 17 H,431.214810103356
2019-01-17 18 H,498.3016660465232
2019-01-17 19 H,621.3408260567766
2019-01-17 20 H,636.9478711604916
2019-01-17 21 H,636.9478711604916
2019-01-17 22 H,632.840575352787
2019-01-17 23 H,594.6850429692632
2019-01-17 24 H,552.1155261508532
2019-01-18 01 H,473.3784811217032
2019-01-18 02 H,404.20162984008164
2019-01-18 03 H,369.6110042287712
2019-01-18 04 H,393.5933609507281
2019-01-18 05 H,425.2487936042857
2019-01-18 06 H,438.1676878694123
2019-01-18 07 H,529.9059993302267
2019-01-18 08 H,640.7471983490893
2019-01-18 09 H,640.2228268367119
2019-01-18 10 H,600.4976781117236
2019-01-18 11 H,584.9173992428377
2019-01-18 12 H,510.50882068264445
2019-01-18 13 H,487.1062503759861
2019-01-18 14 H,463.78104291759047
2019-01-18 15 H,433.79343073077126
2019-01-18 16 H,422.28189006731145
2019-01-18 17 H,432.3652886002467
2019-01-18 18 H,497.24252209111035
2019-01-18 19 H,610.3933354305117
2019-01-18 20 H,622.4393436767505
2019-01-18 21 H,622.4393436767505
2019-01-18 22 H,616.4511375492449
2019-01-18 23 H,584.2655788947434
2019-01-18 24 H,549.183001127049
2019-01-19 01 H,470.5465806806909
2019-01-19 02 H,404.37035536375345
2019-01-19 03 H,369.7653262530724
2019-01-19 04 H,392.0086134252019
2019-01-19 05 H,416.5133654970884
2019-01-19 06 H,429.1675034185706
2019-01-19 07 H,477.3669248149078
2019-01-19 08 H,555.2915555309252
2019-01-19 09 H,590.1700304911868
2019-01-19 10 H,589.3847509890087
2019-01-19 11 H,578.7297664998796
2019-01-19 12 H,512.7788764212033
2019-01-19 13 H,481.82026653385907
2019-01-19 14 H,458.74766118749204
2019-01-19 15 H,429.32578797017953
2019-01-19 16 H,417.9325321005399
2019-01-19 17 H,427.91232046074987
2019-01-19 18 H,487.88721432523863
2019-01-19 19 H,580.3614039041643
2019-01-19 20 H,585.9574820979288
2019-01-19 21 H,585.9574820979288
2019-01-19 22 H,570.973246717141
2019-01-19 23 H,538.0564476490053
2019-01-19 24 H,508.49734779160906
2019-01-20 01 H,459.5489354799061
2019-01-20 02 H,394.8690333273099
2019-01-20 03 H,359.5178488625285
2019-01-20 04 H,381.9310178321654
2019-01-20 05 H,399.64764825209306
2019-01-20 06 H,407.4312581122576
2019-01-20 07 H,441.36554953303335
2019-01-20 08 H,529.1918119853689
2019-01-20 09 H,579.177096760998
2019-01-20 10 H,583.625348735463
2019-01-20 11 H,573.0743072116212
2019-01-20 12 H,502.66454151490615
2019-01-20 13 H,477.2704154954986
2019-01-20 14 H,454.4152345711561
2019-01-20 15 H,428.8330962886016
2019-01-20 16 H,417.45288486702896
2019-01-20 17 H,427.4212470965109
2019-01-20 18 H,495.8991242759617
2019-01-20 19 H,594.6375135035438
2019-01-20 20 H,603.4678291180988
2019-01-20 21 H,603.4678291180988
2019-01-20 22 H,580.5307049452714
2019-01-20 23 H,533.5333215618923
2019-01-20 24 H,502.3772249640279
2019-01-21 01 H,436.4620070518524
2019-01-21 02 H,369.64299367455743
2019-01-21 03 H,351.6276722873036
2019-01-21 04 H,380.22531649285037
2019-01-21 05 H,420.18477226267674
2019-01-21 06 H,434.6762903605435
2019-01-21 07 H,525.6852792392344
2019-01-21 08 H,648.6179029853333
2019-01-21 09 H,648.0871003217111
2019-01-21 10 H,607.8747427502337
2019-01-21 11 H,592.1033796453079
2019-01-21 12 H,516.7822175229944
2019-01-21 13 H,493.0926265342256
2019-01-21 14 H,469.4813472099045
2019-01-21 15 H,439.12595213462725
2019-01-21 16 H,427.4732282502616
2019-01-21 17 H,437.6802945635728
2019-01-21 18 H,505.7707001641004
2019-01-21 19 H,630.6503981625226
2019-01-21 20 H,646.4909084442677
2019-01-21 21 H,646.4909084442677
2019-01-21 22 H,642.3221717590237
2019-01-21 23 H,603.5958722570897
2019-01-21 24 H,560.3895596995364
2019-01-22 01 H,471.7074080139514
2019-01-22 02 H,396.0422633985068
2019-01-22 03 H,363.97786322367915
2019-01-22 04 H,392.1465495227809
2019-01-22 05 H,426.5005969146296
2019-01-22 06 H,439.4574312627541
2019-01-22 07 H,531.4651589042008
2019-01-22 08 H,642.631875278036
2019-01-22 09 H,642.1059637965024
2019-01-22 10 H,602.2641506412001
2019-01-22 11 H,586.638115760903
2019-01-22 12 H,512.0110148110696
2019-01-22 13 H,488.5397160636039
2019-01-22 14 H,465.1460073628611
2019-01-22 15 H,435.0703278483028
2019-01-22 16 H,423.5249802042112
2019-01-22 17 H,433.6379915638628
2019-01-22 18 H,501.1009651729801
2019-01-22 19 H,624.8299354453619
2019-01-22 20 H,640.5244803326673
2019-01-22 21 H,640.5244803326673
2019-01-22 22 H,636.3941572643937
2019-01-22 23 H,598.0247086139437
2019-01-22 24 H,555.2165288401563
2019-01-23 01 H,455.14585092402245
2019-01-23 02 H,384.3719030006136
2019-01-23 03 H,352.26525180484913
2019-01-23 04 H,379.52996854841075
2019-01-23 05 H,410.3356990435737
2019-01-23 06 H,422.80260213667475
2019-01-23 07 H,511.3312807863632
2019-01-23 08 H,618.2944974930328
2019-01-23 09 H,617.7884720782079
2019-01-23 10 H,579.4531804232295
2019-01-23 11 H,564.4180061400697
2019-01-23 12 H,492.6127479525002
2019-01-23 13 H,470.0289594211421
2019-01-23 14 H,447.51982705713885
2019-01-23 15 H,418.58138639385754
2019-01-23 16 H,407.4725980596232
2019-01-23 17 H,417.20321043088165
2019-01-23 18 H,482.1152353715299
2019-01-23 19 H,601.1656948240932
2019-01-23 20 H,616.2667885745651
2019-01-23 21 H,616.2667885745651
2019-01-23 22 H,612.2926436521349
2019-01-23 23 H,575.3740426105062
2019-01-23 24 H,534.1845502937267
2019-01-24 01 H,463.4203630213677
2019-01-24 02 H,391.36257159245986
2019-01-24 03 H,358.67350388849644
2019-01-24 04 H,386.4328041694689
2019-01-24 05 H,417.79735239613905
2019-01-24 06 H,430.4904058318363
2019-01-24 07 H,520.62499982848
2019-01-24 08 H,629.5285354678274
2019-01-24 09 H,629.0133307227333
2019-01-24 10 H,589.9826346616601
2019-01-24 11 H,574.6747214480911
2019-01-24 12 H,501.5669117272291
2019-01-24 13 H,478.57345196674976
2019-01-24 14 H,455.65600264081564
2019-01-24 15 H,426.1926169914919
2019-01-24 16 H,414.88231459487537
2019-01-24 17 H,424.78944083690004
2019-01-24 18 H,490.87897366136775
2019-01-24 19 H,612.0890153285653
2019-01-24 20 H,627.4640437923932
2019-01-24 21 H,627.4640437923932
2019-01-24 22 H,623.4178076513964
2019-01-24 23 H,585.8295010532726
2019-01-24 24 H,543.8928289654433
2019-01-25 01 H,491.9383637023425
2019-01-25 02 H,420.0549937058557
2019-01-25 03 H,384.1110226640807
2019-01-25 04 H,409.03168022066654
2019-01-25 05 H,441.92561996607225
2019-01-25 06 H,455.34996119006064
2019-01-25 07 H,550.6775001487852
2019-01-25 08 H,665.8553200742768
2019-01-25 09 H,665.3104327204655
2019-01-25 10 H,624.0310522476736
2019-01-25 11 H,607.8412007318659
2019-01-25 12 H,530.5214140624769
2019-01-25 13 H,506.2032268501999
2019-01-25 14 H,481.96542927900396
2019-01-25 15 H,450.8045628590984
2019-01-25 16 H,438.84263742580066
2019-01-25 17 H,449.320545196049
2019-01-25 18 H,516.7360764463302
2019-01-25 19 H,634.3138734982249
2019-01-25 20 H,646.8311773607551
2019-01-25 21 H,646.8311773607551
2019-01-25 22 H,640.6086848838089
2019-01-25 23 H,607.1638781537891
2019-01-25 24 H,570.7087075095061
2019-01-26 01 H,485.1675095862279
2019-01-26 02 H,416.939402386913
2019-01-26 03 H,381.2613983228965
2019-01-26 04 H,405.4020288610603
2019-01-26 05 H,430.7418830488803
2019-01-26 06 H,443.82726374819373
2019-01-26 07 H,493.66928241206386
2019-01-26 08 H,574.2495214690015
2019-01-26 09 H,610.3166266245167
2019-01-26 10 H,609.5045854325267
2019-01-26 11 H,598.4864876963829
2019-01-26 12 H,530.2880446659024
2019-01-26 13 H,498.27439041216587
2019-01-26 14 H,474.4154893510605
2019-01-26 15 H,443.99094250920257
2019-01-26 16 H,432.20941370147335
2019-01-26 17 H,442.5293051711427
2019-01-26 18 H,504.5480948735569
2019-01-26 19 H,600.173729982723
2019-01-26 20 H,605.9605179917444
2019-01-26 21 H,605.9605179917444
2019-01-26 22 H,590.4656319977436
2019-01-26 23 H,556.427055060935
2019-01-26 24 H,525.8606050061734
2019-01-27 01 H,479.53106349686146
2019-01-27 02 H,412.04485351165556
2019-01-27 03 H,375.1598648425714
2019-01-27 04 H,398.9796630249859
2019-01-27 05 H,417.48506356792836
2019-01-27 06 H,425.61521104621664
2019-01-27 07 H,461.0603064169512
2019-01-27 08 H,555.7682636901425
2019-01-27 09 H,608.2591162183446
2019-01-27 10 H,612.9303417489787
2019-01-27 11 H,601.8504175846384
2019-01-27 12 H,527.9112844113189
2019-01-27 13 H,501.2442497039923
2019-01-27 14 H,477.2434275262228
2019-01-27 15 H,450.3789562328561
2019-01-27 16 H,438.4282991114471
2019-01-27 17 H,448.8963365365445
2019-01-27 18 H,520.8067431413183
2019-01-27 19 H,624.4945034708185
2019-01-27 20 H,633.7674484341545
2019-01-27 21 H,633.7674484341545
2019-01-27 22 H,609.6805755118266
2019-01-27 23 H,560.3273962419324
2019-01-27 24 H,527.6095658001565
2019-01-28 01 H,422.3478155357586
2019-01-28 02 H,357.41171111368004
2019-01-28 03 H,339.9908984317654
2019-01-28 04 H,365.64865306487945
2019-01-28 05 H,403.5411936392692
2019-01-28 06 H,417.4600634917146
2019-01-28 07 H,504.8727322715045
2019-01-28 08 H,626.2954931422443
2019-01-28 09 H,625.7829301154127
2019-01-28 10 H,586.9523643977963
2019-01-28 11 H,571.7229426854867
2019-01-28 12 H,498.98999410073947
2019-01-28 13 H,476.1144335699311
2019-01-28 14 H,453.3144937292896
2019-01-28 15 H,424.0021819291273
2019-01-28 16 H,412.7498732382774
2019-01-28 17 H,422.60620057642444
2019-01-28 18 H,488.35685856037287
2019-01-28 19 H,608.9453943432967
2019-01-28 20 H,624.2415871716466
2019-01-28 21 H,624.2415871716466
2019-01-28 22 H,620.2160981530516
2019-01-28 23 H,582.8205260298054
2019-01-28 24 H,541.0988847109696
2019-01-29 01 H,456.209188419645
2019-01-29 02 H,382.73259808519776
2019-01-29 03 H,351.74306190884226
2019-01-29 04 H,376.8182584837238
2019-01-29 05 H,409.2862183722925
2019-01-29 06 H,421.72131344615923
2019-01-29 07 H,510.0241202901354
2019-01-29 08 H,620.0289406885934
2019-01-29 09 H,619.5214980605667
2019-01-29 10 H,581.0788416768042
2019-01-29 11 H,566.0015587428571
2019-01-29 12 H,493.99519729670374
2019-01-29 13 H,471.3481588922937
2019-01-29 14 H,448.7759857429699
2019-01-29 15 H,419.75649788533804
2019-01-29 16 H,408.61659743495335
2019-01-29 17 H,418.37446209810895
2019-01-29 18 H,483.46828458487477
2019-01-29 19 H,602.8521657942302
2019-01-29 20 H,617.9955528145553
2019-01-29 21 H,617.9955528145553
2019-01-29 22 H,614.0102776000803
2019-01-29 23 H,576.9882795209751
2019-01-29 24 H,535.6834287843054
2019-01-30 01 H,433.28512168894576
2019-01-30 02 H,365.62382529682105
2019-01-30 03 H,335.07914057224946
2019-01-30 04 H,358.969760756139
2019-01-30 05 H,385.0386775721374
2019-01-30 06 H,396.7388698838455
2019-01-30 07 H,479.82306148841167
2019-01-30 08 H,583.3266974663757
2019-01-30 09 H,582.8492442342289
2019-01-30 10 H,546.6785137338891
2019-01-30 11 H,532.4922844515775
2019-01-30 12 H,464.74143320501855
2019-01-30 13 H,443.4328140872523
2019-01-30 14 H,422.1946357563695
2019-01-30 15 H,394.89017312824467
2019-01-30 16 H,384.40863062064443
2019-01-30 17 H,393.58981439385707
2019-01-30 18 H,454.83665142045396
2019-01-30 19 H,567.1650542810874
2019-01-30 20 H,581.4134809586434
2019-01-30 21 H,581.4134809586434
2019-01-30 22 H,577.6637318696771
2019-01-30 23 H,542.8297000656463
2019-01-30 24 H,507.35754557399406
2019-01-31 01 H,401.1909446823486
2019-01-31 02 H,338.5298970080697
2019-01-31 03 H,310.2425001094054
2019-01-31 04 H,332.36757559768756
2019-01-31 05 H,356.50996905638294
2019-01-31 06 H,367.3455035101317
2019-01-31 07 H,444.28967645267966
2019-01-31 08 H,540.144273013902
2019-01-31 09 H,539.7021041324723
2019-01-31 10 H,506.20443280261753
2019-01-31 11 H,493.06658240989816
2019-01-31 12 H,430.32259808937704
2019-01-31 13 H,410.588710777002
2019-01-31 14 H,390.9200585952034
2019-01-31 15 H,365.6334276009348
2019-01-31 16 H,355.9264833094393
2019-01-31 17 H,364.42916689364796
2019-01-31 18 H,421.1497912307995
2019-01-31 19 H,525.1769941095932
2019-01-31 20 H,538.3724454375066
2019-01-31 21 H,538.3724454375066
2019-01-31 22 H,534.8998071796082
2019-01-31 23 H,502.64005095339166
2019-01-31 24 H,469.78933005042194
2019-02-01 01 H,433.58412273078767
2019-02-01 02 H,370.21033487174503
2019-02-01 03 H,338.52142552144124
2019-02-01 04 H,360.4919656529919
2019-02-01 05 H,381.5502163594392
2019-02-01 06 H,393.14467919523787
2019-02-01 07 H,475.47807561621323
2019-02-01 08 H,577.7095999375834
2019-02-01 09 H,577.2367364347474
2019-02-01 10 H,541.4137129992894
2019-02-01 11 H,527.3638550890031
2019-02-01 12 H,465.93254036967585
2019-02-01 13 H,444.56942567326746
2019-02-01 14 H,423.2769319120393
2019-02-01 15 H,395.90263967730283
2019-02-01 16 H,385.39429122226613
2019-02-01 17 H,394.59895534958224
2019-02-01 18 H,453.822355262055
2019-02-01 19 H,557.1124542420712
2019-02-01 20 H,568.1086932203625
2019-02-01 21 H,568.1086932203625
2019-02-01 22 H,567.3591900841302
2019-02-01 23 H,537.7326221877859
2019-02-01 24 H,505.43936969617465
2019-02-02 01 H,423.7843651229998
2019-02-02 02 H,359.16255651320046
2019-02-02 03 H,328.4167568073173
2019-02-02 04 H,348.89675118666156
2019-02-02 05 H,366.000108775122
2019-02-02 06 H,377.1232736302403
2019-02-02 07 H,419.4912415976683
2019-02-02 08 H,490.3259402531389
2019-02-02 09 H,521.131188569538
2019-02-02 10 H,520.4376166719727
2019-02-02 11 H,511.02695742242213
2019-02-02 12 H,452.7780360496877
2019-02-02 13 H,425.4348776634124
2019-02-02 14 H,405.05676945165976
2019-02-02 15 H,379.07088241314784
2019-02-02 16 H,369.0081696197589
2019-02-02 17 H,377.8224844351757
2019-02-02 18 H,430.7933067073718
2019-02-02 19 H,512.4680466747069
2019-02-02 20 H,517.4105958702585
2019-02-02 21 H,517.4105958702585
2019-02-02 22 H,508.4038468913068
2019-02-02 23 H,479.0878882011117
2019-02-02 24 H,455.79415264029495
2019-02-03 01 H,419.3071995102022
2019-02-03 02 H,360.2788825518239
2019-02-03 03 H,328.0166055230475
2019-02-03 04 H,349.1892894539076
2019-02-03 05 H,358.76988642657926
2019-02-03 06 H,365.7593407453481
2019-02-03 07 H,396.2313433233769
2019-02-03 08 H,477.37298283586335
2019-02-03 09 H,522.4729056099962
2019-02-03 10 H,526.4864032109157
2019-02-03 11 H,516.9665783254937
2019-02-03 12 H,453.4383817828407
2019-02-03 13 H,430.5261761700746
2019-02-03 14 H,409.90476930396335
2019-02-03 15 H,386.82292699538607
2019-02-03 16 H,376.55497196481934
2019-02-03 17 H,385.5490663018274
2019-02-03 18 H,447.3341893914042
2019-02-03 19 H,536.4222829972526
2019-02-03 20 H,544.389558848041
2019-02-03 21 H,544.389558848041
2019-02-03 22 H,523.6942175391208
2019-02-03 23 H,481.29017061429187
2019-02-03 24 H,456.21376137879145
2019-02-04 01 H,413.7556877171272
2019-02-04 02 H,350.4048929072021
2019-02-04 03 H,333.32465075824246
2019-02-04 04 H,360.4379437948087
2019-02-04 05 H,398.3233173620086
2019-02-04 06 H,412.06265805413295
2019-02-04 07 H,498.3478557681089
2019-02-04 08 H,617.8443222662488
2019-02-04 09 H,617.338664689515
2019-02-04 10 H,579.0312395805571
2019-02-04 11 H,564.006994609736
2019-02-04 12 H,492.2539328303692
2019-02-04 13 H,469.6865608216266
2019-02-04 14 H,447.1937907114585
2019-02-04 15 H,418.27638587061887
2019-02-04 16 H,407.1756726950173
2019-02-04 17 H,416.8992117261303
2019-02-04 18 H,481.7640510617603
2019-02-04 19 H,600.7279708021192
2019-02-04 20 H,615.8180873223213
2019-02-04 21 H,615.8180873223213
2019-02-04 22 H,611.8468312703703
2019-02-04 23 H,574.95506695935
2019-02-04 24 H,533.7955159534006
2019-02-05 01 H,452.13997598501277
2019-02-05 02 H,379.60694343111396
2019-02-05 03 H,348.86982935405587
2019-02-05 04 H,375.8724902320246
2019-02-05 05 H,408.8044729896777
2019-02-05 06 H,421.22496715967304
2019-02-05 07 H,509.42409158010156
2019-02-05 08 H,618.9389582717115
2019-02-05 09 H,618.4324062681081
2019-02-05 10 H,580.057221489566
2019-02-05 11 H,565.0064010474862
2019-02-05 12 H,493.12641965021254
2019-02-05 13 H,470.5191295925187
2019-02-05 14 H,447.986573392151
2019-02-05 15 H,419.01801831629365
2019-02-05 16 H,407.8976697657017
2019-02-05 17 H,417.63840817239435
2019-02-05 18 H,482.61798296906136
2019-02-05 19 H,601.7923307366531
2019-02-05 20 H,616.909139244283
2019-02-05 21 H,616.909139244283
2019-02-05 22 H,612.9308586795345
2019-02-05 23 H,575.9738387750364
2019-02-05 24 H,534.7414831478297
2019-02-06 01 H,447.7866981262185
2019-02-06 02 H,378.1545698550483
2019-02-06 03 H,339.6520544276759
2019-02-06 04 H,370.17937120028284
2019-02-06 05 H,404.657498034859
2019-02-06 06 H,416.95230426915737
2019-02-06 07 H,504.2589065622892
2019-02-06 08 H,617.4073194627774
2019-02-06 09 H,616.9020189609503
2019-02-06 10 H,573.9337017722448
2019-02-06 11 H,559.0414956495994
2019-02-06 12 H,486.2216749469674
