id,value
16693,74636.15741198679
16702,46220.2382665336
16705,75381.23500029105
16707,77756.55971042828
16721,75035.6321664579
16722,62389.717533632436
16728,68671.60729165937
16733,69115.50083528385
16746,72627.69224092495
16762,62590.5436082005
16773,54635.514896348104
16778,58525.89829802922
16784,52439.12451598449
16801,57813.66188196555
16814,66816.58948546495
16818,29048.956054020593
16838,46826.47962493755
16854,53084.62506499941
16861,34848.19307510373
16872,50500.8760970268
16873,50826.81633271294
16874,51992.62193672148
16888,43694.95196597055
16889,61990.1387620875
16913,42147.76766164831
16918,66537.41269688302
16924,60804.13479281914
16929,49183.07855048315
16932,57289.37153206461
16937,53120.801928391484
16943,53693.335469285776
